@relation allSongsAllFieldsRankClassWithDate

@attribute IS_EXPLICIT {TRUE, FALSE}
@attribute WEEK date "yyyy-MM-dd"
@attribute NUM_WORDS real
@attribute NUM_UNIQUE_WORDS real
@attribute MAX_WORD_LENGTH real
@attribute AVG_WORD_LENGTH real
@attribute SONG_RANK_CLASS {1-10, 11-20, 21-30, 31-40, 41-50}

@data
TRUE,"2010-07-24",593,264,9,3,21-30
FALSE,"2010-05-01",279,30,16,4,41-50
FALSE,"1980-12-06",182,83,10,4,41-50
FALSE,"2003-10-04",291,127,11,3,21-30
FALSE,"2001-01-20",207,78,10,4,21-30
TRUE,"2009-07-18",453,106,13,3,21-30
FALSE,"1981-05-02",18,17,14,5,11-20
FALSE,"2015-11-21",440,186,13,3,11-20
FALSE,"2008-12-27",346,108,9,3,41-50
FALSE,"2007-02-17",129,51,9,3,11-20
FALSE,"1990-04-21",265,77,10,3,1-10
FALSE,"2009-03-28",265,97,9,4,11-20
FALSE,"1994-12-17",332,77,13,4,1-10
FALSE,"1984-03-31",270,42,7,3,1-10
TRUE,"2011-10-22",231,99,9,3,41-50
FALSE,"2004-10-02",282,96,9,3,31-40
FALSE,"1981-11-21",185,81,10,4,1-10
TRUE,"2008-08-23",594,257,11,3,41-50
FALSE,"1991-07-13",239,62,8,3,1-10
FALSE,"1987-10-10",325,84,9,3,1-10
FALSE,"2002-05-25",316,89,10,3,11-20
FALSE,"2006-09-23",354,85,9,3,31-40
FALSE,"1990-03-03",253,112,10,3,1-10
TRUE,"1991-04-27",768,223,50,4,1-10
TRUE,"1991-05-18",768,223,50,4,1-10
TRUE,"2005-12-03",616,184,10,3,11-20
FALSE,"2009-08-08",383,108,9,3,11-20
FALSE,"1993-02-13",317,119,13,3,11-20
FALSE,"1988-09-10",416,106,10,3,11-20
FALSE,"2003-11-08",264,94,10,3,1-10
TRUE,"2013-06-29",220,103,9,4,11-20
FALSE,"2001-07-28",186,76,10,3,21-30
TRUE,"1997-04-12",574,227,16,4,41-50
FALSE,"2002-07-13",216,71,8,3,1-10
FALSE,"1993-07-17",225,88,12,3,41-50
FALSE,"2001-11-17",246,75,8,3,1-10
FALSE,"1993-12-25",266,95,9,3,1-10
FALSE,"2008-01-12",392,115,12,3,41-50
FALSE,"2015-01-24",234,73,11,3,31-40
FALSE,"1989-08-05",226,80,9,3,11-20
TRUE,"2002-03-02",481,136,10,3,1-10
FALSE,"2011-03-26",531,123,11,3,11-20
FALSE,"2011-02-12",531,123,11,3,1-10
FALSE,"2014-04-12",154,52,10,4,11-20
FALSE,"1994-03-12",452,221,9,3,41-50
FALSE,"1994-04-16",452,221,9,3,41-50
TRUE,"2010-05-15",576,171,9,3,21-30
FALSE,"1991-11-02",106,66,13,3,11-20
FALSE,"2013-10-05",244,122,9,3,31-40
FALSE,"1993-10-16",327,94,9,3,21-30
FALSE,"1989-09-02",602,285,10,4,31-40
FALSE,"1999-09-04",357,153,11,3,31-40
TRUE,"1995-12-02",671,267,13,3,1-10
TRUE,"2002-11-02",563,205,11,3,1-10
TRUE,"2015-06-06",526,139,10,3,1-10
TRUE,"2004-05-29",650,181,13,4,21-30
FALSE,"1993-10-30",359,61,10,3,1-10
TRUE,"1981-02-14",124,77,9,4,1-10
FALSE,"1998-08-22",303,115,11,3,41-50
TRUE,"2013-03-09",234,119,17,3,41-50
FALSE,"2013-08-03",242,114,9,3,41-50
FALSE,"2007-07-28",368,150,8,3,1-10
FALSE,"1980-09-13",170,68,15,4,31-40
FALSE,"2003-12-13",461,143,10,4,1-10
FALSE,"2010-12-18",325,115,10,4,21-30
FALSE,"2010-04-10",289,110,10,3,1-10
FALSE,"1992-05-02",226,86,8,3,41-50
FALSE,"1991-01-12",182,73,11,4,1-10
FALSE,"1984-08-25",178,69,9,3,41-50
FALSE,"1985-03-23",314,101,13,3,1-10
TRUE,"1983-09-10",363,157,22,4,41-50
FALSE,"2000-07-22",278,96,10,4,1-10
FALSE,"2011-02-19",187,63,12,3,21-30
FALSE,"1994-01-01",406,96,11,4,41-50
FALSE,"1986-08-30",285,107,10,3,1-10
FALSE,"1991-07-06",237,71,8,4,41-50
FALSE,"2010-04-03",227,107,9,3,31-40
FALSE,"2013-06-08",267,94,8,3,21-30
FALSE,"2013-06-15",267,94,8,3,21-30
FALSE,"2010-03-27",320,116,20,4,31-40
FALSE,"1980-03-29",281,97,11,3,1-10
TRUE,"1993-03-06",619,296,11,3,1-10
TRUE,"2007-01-06",492,267,13,4,41-50
FALSE,"1986-12-06",219,98,10,3,1-10
FALSE,"1988-11-26",132,34,8,3,41-50
FALSE,"1990-11-24",166,75,11,4,11-20
TRUE,"2006-06-17",564,182,18,4,1-10
TRUE,"2001-07-21",496,155,13,3,1-10
FALSE,"1996-08-31",410,141,10,3,1-10
FALSE,"1980-12-20",199,67,8,3,1-10
TRUE,"2011-02-26",533,132,10,3,11-20
TRUE,"2015-09-26",468,163,9,3,11-20
TRUE,"2015-10-17",468,163,9,3,11-20
TRUE,"2015-10-24",468,163,9,3,11-20
FALSE,"2012-12-29",136,74,10,3,1-10
FALSE,"2009-05-02",506,114,12,4,11-20
FALSE,"2011-01-29",268,99,10,3,1-10
TRUE,"1999-01-09",257,84,7,3,31-40
FALSE,"1982-07-24",153,63,10,3,1-10
FALSE,"1984-07-28",311,72,9,4,41-50
FALSE,"1983-09-03",298,108,13,4,31-40
FALSE,"1984-05-05",240,103,11,3,1-10
FALSE,"1995-07-15",188,91,12,3,11-20
FALSE,"1995-02-18",355,96,18,3,1-10
FALSE,"2011-01-01",357,94,9,3,31-40
TRUE,"1990-07-21",242,105,9,3,1-10
FALSE,"1995-04-29",215,88,12,3,11-20
FALSE,"1980-11-08",255,98,10,4,31-40
FALSE,"1982-10-23",301,100,12,4,11-20
FALSE,"1990-06-09",402,101,11,3,1-10
TRUE,"1981-05-16",274,78,11,3,21-30
FALSE,"1992-06-27",209,80,9,3,11-20
FALSE,"1981-10-03",177,72,13,3,1-10
FALSE,"1999-02-27",273,93,8,3,31-40
FALSE,"1980-05-03",217,92,8,3,1-10
FALSE,"1988-07-23",196,103,10,3,1-10
FALSE,"2013-10-12",273,59,10,3,1-10
FALSE,"2013-11-09",253,116,10,3,21-30
FALSE,"2009-03-14",216,72,11,3,41-50
TRUE,"2014-11-29",492,182,12,3,31-40
FALSE,"1991-04-13",159,78,8,3,1-10
FALSE,"1982-09-18",127,62,13,4,31-40
FALSE,"1986-07-12",153,60,9,4,1-10
FALSE,"1989-01-28",356,123,9,3,11-20
FALSE,"1984-04-14",422,109,9,3,31-40
FALSE,"1991-10-19",204,82,10,3,1-10
TRUE,"2003-11-08",981,334,13,4,1-10
TRUE,"2005-05-07",239,118,14,4,11-20
FALSE,"1984-01-28",218,74,11,4,11-20
FALSE,"1987-10-17",121,70,13,4,21-30
TRUE,"1999-06-12",786,222,11,4,31-40
TRUE,"2005-05-07",295,97,11,3,1-10
TRUE,"2013-09-21",722,245,12,3,1-10
FALSE,"2008-07-19",242,107,10,3,41-50
FALSE,"2007-06-02",303,91,9,3,1-10
FALSE,"2012-02-25",189,115,10,3,41-50
FALSE,"2012-12-29",92,62,22,4,1-10
FALSE,"2013-01-19",92,62,22,4,1-10
FALSE,"2009-03-28",181,89,9,3,21-30
FALSE,"1992-01-18",184,89,9,3,31-40
FALSE,"1999-12-04",181,68,11,3,41-50
FALSE,"2015-04-25",311,86,11,4,31-40
FALSE,"1988-01-30",121,40,10,3,21-30
FALSE,"1997-09-13",751,151,10,3,1-10
FALSE,"2011-04-23",239,126,11,3,11-20
FALSE,"1992-07-18",356,106,10,3,31-40
TRUE,"2015-06-20",349,89,10,3,1-10
TRUE,"2006-01-14",408,175,12,4,21-30
TRUE,"2007-11-03",457,186,11,4,31-40
FALSE,"1996-03-02",366,189,11,3,21-30
FALSE,"1982-01-30",1,1,0,0,1-10
FALSE,"1982-07-24",1,1,0,0,31-40
FALSE,"1989-08-12",321,101,11,3,21-30
TRUE,"2005-02-12",892,321,12,3,31-40
FALSE,"2014-10-04",200,102,11,3,41-50
FALSE,"1982-06-26",336,80,10,3,31-40
FALSE,"1993-10-23",171,81,12,4,21-30
FALSE,"1980-12-13",259,132,10,4,41-50
TRUE,"1998-08-22",584,237,13,3,41-50
TRUE,"1998-08-29",575,235,13,3,41-50
FALSE,"2014-11-22",403,193,10,3,1-10
TRUE,"2000-01-08",444,141,13,3,1-10
FALSE,"1983-08-20",307,108,11,3,11-20
FALSE,"1988-02-13",284,70,15,4,41-50
FALSE,"2002-06-29",177,10,7,3,1-10
FALSE,"1982-09-11",221,95,11,4,21-30
TRUE,"2008-11-22",369,91,11,4,1-10
TRUE,"2009-04-04",385,141,9,3,31-40
FALSE,"1980-10-11",193,87,11,4,11-20
TRUE,"2010-10-30",785,211,10,3,21-30
TRUE,"2004-03-27",660,161,11,3,1-10
FALSE,"2009-09-19",491,130,11,4,1-10
FALSE,"2015-10-24",449,123,10,3,1-10
FALSE,"1987-12-05",501,79,9,3,11-20
TRUE,"1995-02-18",364,91,11,4,31-40
TRUE,"1990-05-12",185,105,12,4,21-30
FALSE,"2015-09-05",353,106,10,3,21-30
FALSE,"1991-12-07",557,173,14,3,31-40
FALSE,"2007-12-15",280,129,13,4,41-50
FALSE,"1981-06-06",198,92,9,4,11-20
TRUE,"1992-11-07",362,118,9,3,31-40
FALSE,"2004-12-11",392,127,9,3,41-50
FALSE,"1983-10-08",310,103,8,3,11-20
FALSE,"1990-01-20",277,101,9,3,1-10
FALSE,"1990-08-25",211,87,9,3,41-50
FALSE,"1991-07-06",292,72,9,3,11-20
FALSE,"1988-12-03",319,77,8,3,1-10
FALSE,"1983-09-17",240,97,9,3,41-50
FALSE,"1990-05-05",408,78,13,3,1-10
TRUE,"2004-08-07",625,283,12,3,21-30
FALSE,"2013-02-09",177,89,9,3,41-50
FALSE,"2015-11-14",351,51,11,3,21-30
TRUE,"1998-10-24",699,104,9,3,1-10
TRUE,"1998-12-12",699,104,9,3,11-20
FALSE,"2007-07-21",435,132,10,3,41-50
FALSE,"1997-12-13",287,61,11,3,1-10
FALSE,"1997-07-26",230,60,10,3,21-30
FALSE,"1980-03-22",188,52,8,3,1-10
FALSE,"1980-10-11",236,83,10,3,21-30
TRUE,"1996-07-13",476,206,12,3,1-10
FALSE,"1983-07-09",243,88,8,3,41-50
FALSE,"1994-05-07",30,12,5,3,41-50
FALSE,"2000-04-08",290,119,13,3,31-40
FALSE,"2009-04-18",499,114,12,3,21-30
TRUE,"2009-04-11",409,178,12,3,21-30
FALSE,"1992-11-14",140,56,7,3,1-10
FALSE,"1980-09-13",347,102,10,3,21-30
TRUE,"2007-10-06",359,124,10,3,11-20
FALSE,"1999-03-13",194,107,15,4,21-30
TRUE,"1995-09-02",808,401,12,3,11-20
FALSE,"1982-05-22",302,68,10,3,41-50
TRUE,"2010-02-13",684,182,14,3,1-10
FALSE,"1983-11-12",267,108,19,4,21-30
FALSE,"1991-05-11",293,101,12,4,31-40
FALSE,"1990-09-22",287,81,10,3,41-50
TRUE,"1991-04-13",524,163,12,4,21-30
FALSE,"2005-07-30",520,110,9,3,31-40
TRUE,"2011-08-13",278,135,10,4,1-10
TRUE,"2006-10-07",271,118,10,3,1-10
TRUE,"2005-02-19",513,253,12,3,1-10
FALSE,"1986-02-15",397,94,10,3,1-10
FALSE,"2003-03-29",682,164,10,3,1-10
TRUE,"2001-12-22",378,89,9,3,1-10
FALSE,"1998-02-14",253,97,9,3,1-10
FALSE,"2014-05-03",157,76,10,3,31-40
FALSE,"1986-11-22",99,67,9,3,1-10
FALSE,"2008-10-18",254,95,11,3,31-40
TRUE,"1995-07-15",521,113,12,4,41-50
FALSE,"1983-09-17",266,79,10,3,1-10
FALSE,"1983-09-10",279,77,11,3,11-20
TRUE,"1992-04-11",288,132,10,3,11-20
FALSE,"1993-11-13",218,93,14,4,41-50
FALSE,"1992-09-12",490,167,11,3,1-10
FALSE,"2005-12-03",491,79,10,3,1-10
FALSE,"1988-02-13",133,55,9,3,1-10
FALSE,"1980-12-27",125,75,11,3,1-10
FALSE,"1983-03-26",284,87,9,3,1-10
FALSE,"2006-12-16",244,117,11,3,11-20
FALSE,"1980-05-24",175,69,8,3,1-10
FALSE,"1990-04-21",330,89,8,3,41-50
FALSE,"1982-08-07",250,94,9,3,1-10
FALSE,"1998-12-19",136,45,8,4,31-40
FALSE,"2004-12-18",552,196,14,3,21-30
TRUE,"2014-01-04",511,170,13,3,21-30
FALSE,"1986-07-19",333,100,14,4,31-40
TRUE,"1997-05-03",459,281,12,4,1-10
TRUE,"1987-07-25",163,70,11,3,31-40
TRUE,"2007-12-29",542,135,10,3,11-20
FALSE,"1988-03-26",276,72,11,4,1-10
FALSE,"1991-09-21",257,88,10,3,1-10
FALSE,"1981-03-07",18,18,14,5,11-20
FALSE,"1986-11-15",234,70,9,3,11-20
FALSE,"1983-11-26",262,111,11,3,41-50
TRUE,"2002-10-26",201,91,11,4,41-50
FALSE,"1989-03-11",311,153,15,3,11-20
FALSE,"1995-05-06",253,83,10,3,1-10
TRUE,"1982-03-06",209,62,7,3,31-40
FALSE,"2003-05-31",205,102,8,3,31-40
FALSE,"2004-07-10",289,124,10,4,1-10
FALSE,"1996-12-21",320,77,11,3,1-10
FALSE,"1980-12-20",244,114,10,3,21-30
FALSE,"1997-02-01",215,83,9,3,1-10
FALSE,"1997-06-07",204,72,9,3,1-10
FALSE,"1995-01-21",230,79,9,3,21-30
TRUE,"2015-03-28",661,155,12,3,41-50
TRUE,"2015-03-07",197,92,10,3,21-30
FALSE,"2002-04-13",242,103,9,3,31-40
FALSE,"2003-05-10",814,281,11,3,11-20
TRUE,"1998-09-26",560,153,12,3,11-20
FALSE,"1984-08-18",250,82,10,3,1-10
FALSE,"1997-08-09",591,163,10,3,21-30
FALSE,"1995-08-26",397,113,11,3,1-10
FALSE,"2012-10-06",213,101,9,3,41-50
FALSE,"1994-01-29",191,56,18,4,11-20
FALSE,"1981-06-06",669,116,11,3,31-40
FALSE,"2009-12-12",654,178,12,3,11-20
FALSE,"1992-04-11",292,100,10,3,1-10
TRUE,"1984-11-24",257,100,8,3,21-30
FALSE,"1982-01-30",293,50,9,3,1-10
FALSE,"1980-05-24",278,62,9,3,11-20
FALSE,"1988-01-09",209,68,10,3,41-50
FALSE,"1980-02-16",271,90,10,3,31-40
FALSE,"1984-12-08",290,90,9,3,11-20
FALSE,"1980-08-09",212,62,14,3,31-40
FALSE,"1992-02-15",173,61,10,3,11-20
FALSE,"1996-08-03",296,102,9,3,1-10
FALSE,"1981-05-02",273,48,8,4,1-10
FALSE,"1983-02-26",270,96,10,4,41-50
FALSE,"1980-04-19",124,78,9,3,1-10
FALSE,"1986-06-14",170,67,10,3,1-10
TRUE,"2004-03-27",765,276,13,3,31-40
FALSE,"1986-04-12",369,98,10,3,11-20
FALSE,"1991-08-31",269,90,11,3,1-10
FALSE,"1997-10-18",203,100,9,3,21-30
FALSE,"2002-10-26",195,65,7,2,11-20
FALSE,"1981-10-10",258,94,10,3,11-20
FALSE,"1988-02-06",241,96,10,3,1-10
FALSE,"1999-08-28",262,74,10,3,31-40
FALSE,"2001-06-30",272,75,10,3,31-40
FALSE,"1983-05-21",200,106,13,4,31-40
FALSE,"2012-12-22",347,194,11,3,1-10
TRUE,"2001-06-16",518,183,11,3,31-40
FALSE,"1986-11-08",210,61,11,3,1-10
FALSE,"1990-08-18",310,91,19,3,21-30
FALSE,"2011-02-26",346,109,13,3,21-30
FALSE,"1998-02-07",264,82,10,3,11-20
FALSE,"1983-01-08",268,27,6,2,21-30
FALSE,"1999-09-25",253,91,10,3,11-20
FALSE,"2009-06-20",332,121,10,3,11-20
FALSE,"1986-04-26",255,33,10,2,21-30
FALSE,"1987-12-12",182,69,11,3,11-20
TRUE,"2001-12-08",623,152,11,3,11-20
FALSE,"1984-12-01",386,68,10,3,31-40
FALSE,"1984-12-08",386,68,10,3,21-30
FALSE,"2008-09-27",325,93,9,3,21-30
FALSE,"1983-03-26",1,1,14,14,31-40
FALSE,"2014-08-09",207,68,8,3,31-40
FALSE,"1998-02-07",554,152,10,3,1-10
FALSE,"1997-12-13",554,152,10,3,21-30
TRUE,"2014-12-06",973,286,12,3,11-20
FALSE,"1990-10-20",229,68,10,3,1-10
FALSE,"2002-05-25",289,106,9,3,31-40
FALSE,"1991-02-02",356,60,11,3,21-30
FALSE,"1982-06-12",254,105,8,3,31-40
FALSE,"2015-09-05",338,152,12,3,41-50
TRUE,"2015-03-21",671,200,8,3,11-20
FALSE,"1987-12-05",168,61,11,3,31-40
FALSE,"1981-08-15",176,54,10,3,1-10
FALSE,"2000-03-04",450,121,10,3,31-40
FALSE,"2008-01-12",491,132,10,3,21-30
FALSE,"1991-05-25",279,109,10,3,1-10
FALSE,"1993-08-14",389,125,11,3,1-10
FALSE,"1988-08-27",363,119,10,3,1-10
FALSE,"2004-04-24",18,18,14,5,1-10
FALSE,"1988-08-27",362,82,9,3,1-10
TRUE,"2011-12-17",203,117,10,3,21-30
FALSE,"2005-01-01",334,93,12,3,1-10
FALSE,"1988-08-27",301,106,13,3,31-40
FALSE,"1988-05-28",209,80,11,4,1-10
FALSE,"1998-09-05",356,91,9,3,1-10
FALSE,"2008-06-07",359,89,9,3,41-50
FALSE,"1999-02-13",329,88,9,3,11-20
FALSE,"1980-02-02",166,57,8,3,41-50
FALSE,"1998-01-17",328,123,14,3,11-20
FALSE,"1980-05-24",164,47,9,3,31-40
FALSE,"1997-05-31",341,78,7,3,11-20
FALSE,"1988-12-03",299,79,12,4,1-10
TRUE,"2010-06-05",161,89,9,4,31-40
FALSE,"2013-04-13",224,137,11,3,41-50
FALSE,"2003-03-29",251,85,8,3,41-50
FALSE,"1989-07-08",251,83,8,3,1-10
FALSE,"1984-11-24",207,90,11,4,1-10
TRUE,"2011-05-14",427,124,10,3,21-30
TRUE,"1989-10-21",317,74,9,3,21-30
FALSE,"1993-03-13",99,25,8,3,31-40
FALSE,"1996-12-07",216,108,11,3,1-10
FALSE,"1982-08-07",244,103,9,3,31-40
FALSE,"1988-03-05",224,83,10,4,1-10
FALSE,"1993-10-02",616,260,19,3,11-20
FALSE,"1982-10-30",255,96,9,4,31-40
FALSE,"1998-07-04",165,91,14,3,1-10
FALSE,"1998-05-23",165,91,14,3,1-10
TRUE,"2007-09-29",809,216,11,3,11-20
FALSE,"1988-03-19",306,91,11,3,1-10
FALSE,"2004-08-14",366,143,10,3,31-40
FALSE,"1990-03-17",329,114,11,3,1-10
FALSE,"1995-09-23",755,348,11,3,1-10
FALSE,"2004-07-31",234,107,9,3,41-50
FALSE,"1993-03-20",836,269,12,3,11-20
FALSE,"1993-02-06",1,1,0,0,21-30
TRUE,"1995-12-23",192,100,10,3,1-10
TRUE,"1996-02-17",192,100,10,3,31-40
FALSE,"2007-09-15",478,143,13,3,31-40
TRUE,"1998-06-27",757,168,14,3,11-20
TRUE,"1998-07-18",757,168,14,3,11-20
FALSE,"1985-09-21",262,91,10,3,21-30
FALSE,"2009-07-11",585,106,11,3,1-10
FALSE,"1982-12-25",280,112,10,3,41-50
FALSE,"1984-01-28",293,93,10,4,1-10
FALSE,"1998-10-10",298,102,12,3,41-50
FALSE,"2004-10-23",316,137,11,3,31-40
TRUE,"1988-10-01",321,102,9,3,1-10
FALSE,"2009-01-31",291,116,9,3,11-20
TRUE,"1995-10-07",555,199,13,3,11-20
FALSE,"1993-04-03",299,99,10,3,1-10
FALSE,"1987-09-26",327,89,8,3,1-10
FALSE,"2014-03-15",249,135,10,3,31-40
FALSE,"2001-02-17",315,115,12,4,11-20
TRUE,"2010-01-02",643,189,11,3,41-50
FALSE,"1984-10-13",18,18,14,5,1-10
FALSE,"1987-08-22",18,18,14,5,1-10
FALSE,"1987-09-19",18,18,14,5,1-10
FALSE,"1987-09-05",18,18,14,5,1-10
TRUE,"2011-01-08",396,177,14,3,21-30
FALSE,"2003-02-22",298,114,10,3,21-30
TRUE,"2000-12-30",668,221,12,4,11-20
FALSE,"1982-10-23",265,75,11,4,1-10
FALSE,"2002-09-14",296,104,15,4,31-40
FALSE,"2008-07-05",265,94,12,3,1-10
FALSE,"2000-01-29",333,83,10,3,1-10
TRUE,"2013-01-12",370,99,10,3,1-10
FALSE,"1987-04-18",195,99,15,4,1-10
FALSE,"1983-02-12",186,58,8,3,31-40
FALSE,"1995-05-06",230,55,9,3,1-10
FALSE,"1983-03-26",215,69,9,4,11-20
FALSE,"1987-05-30",344,101,11,3,1-10
FALSE,"2003-05-31",360,37,8,3,1-10
FALSE,"1998-03-07",576,115,9,3,31-40
TRUE,"2006-09-30",627,182,11,3,11-20
TRUE,"2009-06-20",647,155,10,3,1-10
FALSE,"1988-08-06",297,96,10,4,21-30
FALSE,"2000-03-25",314,99,9,3,21-30
TRUE,"1995-06-17",336,77,10,3,31-40
FALSE,"1996-07-13",442,97,13,3,21-30
FALSE,"1983-04-09",472,96,10,3,31-40
FALSE,"1989-08-12",380,100,10,3,1-10
FALSE,"2010-08-28",485,154,12,3,1-10
FALSE,"2000-04-15",466,110,9,3,21-30
FALSE,"1997-02-15",299,31,18,3,21-30
TRUE,"2012-01-14",501,163,11,3,21-30
FALSE,"1995-09-16",303,126,11,3,21-30
TRUE,"2004-08-14",670,172,11,3,11-20
FALSE,"1991-05-18",294,80,8,3,1-10
FALSE,"2001-06-09",572,162,10,3,41-50
FALSE,"1989-12-16",329,83,10,3,31-40
FALSE,"1988-02-06",290,105,10,3,11-20
FALSE,"1995-04-22",248,77,10,3,21-30
FALSE,"2015-01-31",209,90,9,3,31-40
FALSE,"2000-12-23",319,135,9,3,31-40
FALSE,"1981-02-28",338,64,9,3,1-10
TRUE,"2009-04-11",612,198,10,3,11-20
TRUE,"2013-05-18",201,61,10,3,1-10
TRUE,"2006-07-01",499,159,10,3,41-50
FALSE,"1982-03-20",237,81,9,3,1-10
FALSE,"2003-11-15",323,133,14,3,21-30
FALSE,"1981-06-20",209,104,13,3,11-20
FALSE,"2002-04-06",457,108,8,3,11-20
FALSE,"1999-11-13",215,84,12,4,21-30
FALSE,"1996-08-24",353,96,12,4,1-10
FALSE,"1993-01-23",277,113,12,4,21-30
FALSE,"2011-06-11",173,90,10,3,11-20
FALSE,"1992-02-01",279,128,10,3,1-10
FALSE,"1981-05-16",208,83,10,3,31-40
FALSE,"2006-10-28",294,115,11,3,31-40
TRUE,"2006-12-30",632,209,10,3,11-20
TRUE,"2013-11-09",675,159,10,3,41-50
TRUE,"2008-07-26",594,154,10,3,11-20
FALSE,"2010-05-15",668,229,11,3,21-30
FALSE,"1981-01-31",230,89,9,3,1-10
FALSE,"2003-11-29",203,80,9,3,31-40
FALSE,"2002-09-14",229,82,10,3,21-30
TRUE,"1997-10-25",959,350,15,3,21-30
TRUE,"1997-09-13",959,350,15,3,21-30
FALSE,"1994-08-13",193,98,8,3,11-20
FALSE,"2004-05-15",266,88,12,4,41-50
FALSE,"1985-12-28",172,93,9,3,1-10
FALSE,"1995-02-18",264,104,11,3,21-30
FALSE,"1981-05-23",243,78,9,3,11-20
TRUE,"2011-03-05",788,278,12,3,1-10
TRUE,"2002-05-25",811,224,15,3,1-10
TRUE,"2002-08-03",811,224,15,3,1-10
FALSE,"1988-01-30",293,109,13,3,41-50
FALSE,"1987-09-12",57,37,10,3,11-20
FALSE,"1999-11-27",395,72,9,3,1-10
FALSE,"2000-08-12",195,82,9,3,11-20
FALSE,"1982-10-30",242,65,12,3,31-40
FALSE,"1983-11-26",165,78,11,3,41-50
FALSE,"2007-07-28",240,80,10,3,41-50
FALSE,"1984-11-24",145,52,10,4,31-40
FALSE,"2013-08-31",257,100,12,3,21-30
FALSE,"2013-08-17",257,100,12,3,11-20
FALSE,"1981-01-31",501,99,10,3,31-40
FALSE,"1987-01-24",315,59,11,3,41-50
TRUE,"1994-12-24",619,261,20,3,41-50
TRUE,"1995-01-07",619,261,20,3,31-40
FALSE,"2010-07-24",250,76,10,3,41-50
FALSE,"1989-05-20",259,87,10,3,31-40
FALSE,"1980-04-26",329,118,9,3,11-20
FALSE,"1982-10-23",184,70,12,3,1-10
FALSE,"1982-08-14",273,89,10,3,31-40
FALSE,"2015-05-02",484,103,10,3,31-40
FALSE,"1996-01-06",361,89,8,3,41-50
FALSE,"2008-02-23",323,88,9,3,21-30
FALSE,"1989-01-14",219,86,10,3,1-10
FALSE,"1990-02-03",309,120,10,4,1-10
FALSE,"2009-08-08",224,67,11,3,21-30
FALSE,"2008-05-03",262,132,12,3,31-40
FALSE,"1988-04-23",149,61,18,3,1-10
FALSE,"1991-02-23",280,107,10,3,1-10
FALSE,"1997-09-20",336,65,10,3,31-40
FALSE,"2015-02-07",172,102,9,3,41-50
FALSE,"1993-04-03",258,86,9,3,41-50
TRUE,"1997-04-12",317,156,11,3,11-20
FALSE,"2002-06-15",262,107,9,4,31-40
FALSE,"1988-07-16",288,76,12,3,21-30
FALSE,"2003-01-11",456,119,10,3,21-30
FALSE,"2005-12-17",547,120,11,3,21-30
FALSE,"1988-07-02",245,99,9,3,11-20
FALSE,"1999-03-20",241,98,9,3,1-10
FALSE,"1984-02-04",351,129,10,3,11-20
FALSE,"2008-06-07",205,78,10,3,21-30
FALSE,"1987-08-08",208,79,9,3,1-10
FALSE,"1998-10-03",470,106,18,3,11-20
TRUE,"2008-08-23",321,107,11,3,41-50
FALSE,"1994-05-21",301,94,10,3,1-10
FALSE,"1994-03-05",235,92,10,3,41-50
FALSE,"1980-03-15",232,85,12,3,31-40
FALSE,"2000-08-12",511,89,9,3,21-30
FALSE,"1986-04-26",289,93,11,3,11-20
TRUE,"2005-11-26",360,189,13,4,11-20
FALSE,"1987-11-07",170,70,10,3,1-10
FALSE,"2009-04-04",296,107,10,3,1-10
FALSE,"2007-08-11",263,91,9,3,41-50
FALSE,"1991-05-18",186,68,8,3,1-10
TRUE,"2007-05-26",733,231,14,3,1-10
FALSE,"2000-05-20",363,85,10,3,1-10
FALSE,"2000-07-01",297,93,10,3,1-10
FALSE,"1995-09-16",212,91,8,3,41-50
FALSE,"1986-06-21",181,81,27,3,11-20
FALSE,"2001-08-04",354,79,10,3,21-30
FALSE,"1994-12-31",312,100,10,3,1-10
FALSE,"1990-05-05",315,105,11,3,1-10
FALSE,"1989-04-15",441,82,8,3,31-40
TRUE,"1997-07-12",417,121,10,3,31-40
FALSE,"2000-08-12",282,94,11,3,21-30
FALSE,"1992-01-11",721,188,11,3,41-50
FALSE,"1980-01-26",222,82,11,3,11-20
FALSE,"2012-03-03",365,92,10,4,21-30
FALSE,"1987-06-27",365,92,10,4,1-10
FALSE,"2004-02-21",287,114,10,3,31-40
FALSE,"1990-12-08",463,134,11,3,41-50
FALSE,"2011-08-20",261,70,16,4,1-10
FALSE,"1987-03-14",289,70,9,3,11-20
FALSE,"1989-02-11",295,132,14,3,1-10
FALSE,"1985-03-02",238,74,11,3,31-40
FALSE,"2000-07-01",477,113,10,3,1-10
TRUE,"2006-12-02",548,188,12,3,1-10
FALSE,"1992-10-03",262,70,10,3,11-20
FALSE,"2000-01-01",372,125,10,3,1-10
TRUE,"2010-02-13",668,222,15,4,41-50
TRUE,"1991-06-08",333,104,20,3,1-10
FALSE,"2001-12-08",395,99,12,3,21-30
FALSE,"1984-03-24",239,67,9,3,1-10
FALSE,"1987-07-25",223,103,12,4,41-50
FALSE,"2013-07-06",345,143,9,3,11-20
FALSE,"1988-04-02",559,105,13,3,1-10
FALSE,"1989-06-17",18,18,14,5,41-50
TRUE,"1999-11-20",953,304,10,4,21-30
FALSE,"1999-06-26",261,60,9,3,1-10
FALSE,"1988-02-13",330,83,10,3,1-10
FALSE,"1984-05-26",18,18,14,5,41-50
TRUE,"1996-03-30",244,78,11,3,21-30
